case_id,frame,trace_index,stage_route_index,stage_label,player_x,player_y,bombs,power,observed_bomb_cost,post_hit_bomb_stock_decrease,deathbomb_requested,active_bullets,active_lasers,active_items,pipeline_clearance_at_hit,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,action_lag,action,nearest_bullet_slot,nearest_bullet_clearance,nearest_laser_slot,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,spell_id,spell_name,spell_attribution_status
LUN-S2-F60307-T1,60307,0,2,Stage 3,52.6485481262207,432.0,4.0,31.0,1.0,1.0,False,224,0,66,-10.864803314208984,-15.049530029296875,-7.0496673583984375,2,up_left_fast,464,3.15934898737071,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,23,128,60179,playfield_boundary;corridor_deadline_miss;fast_mode,38,始符「エフェメラリティ137」,resolved_live_spell_state
LUN-S2-F69538-T1,69538,0,2,Stage 3,16.0,432.0,4.0,25.0,1.0,1.0,False,473,0,0,-2.718667984008789,-3.504920482635498,,2,up_fast,380,1.1225624084472656,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,9,238,69300,playfield_boundary;fast_mode,46,国体「三種の神器　郷」,resolved_live_spell_state
LUN-S2-F70966-T1,70966,0,2,Stage 3,273.4247131347656,411.896240234375,3.0,10.0,0.0,0.0,False,261,170,6,4.173351287841797,2.2609024047851562,-3.267927392696386,10,up_left+deadline_hold,507,26.99005126953125,108,4.163703435526443,active_laser_without_observed_overlap,global_viability_kernel_exhausted_before_hit,0,40,70926,corridor_deadline_miss;action_lag_over_model,50,虚史「幻想郷伝説」,resolved_live_spell_state
LUN-S3-F73877-T1,73877,0,3,Stage 4A / Reimu,376.0,424.0,3.0,5.0,0.0,0.0,False,192,0,16,-1.6067993640899658,-1.7532094717025757,9.502348965157076,2,stay,237,0.33740234375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,8,170,73707,playfield_boundary,,,no_active_spell_at_hit
LUN-S3-F74300-T1,74300,0,3,Stage 4A / Reimu,8.0,386.72857666015625,4.0,1.0,1.0,1.0,False,474,0,1,-2.4500136375427246,-2.4500136375427246,-2.28928589299953,2,up_left_fast,1471,0.00109100341796875,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,9,86,74214,playfield_boundary;corridor_deadline_miss;fast_mode,,,no_active_spell_at_hit
LUN-S3-F74840-T1,74840,0,3,Stage 4A / Reimu,368.8433837890625,414.60516357421875,3.0,0.0,0.0,0.0,False,300,0,15,-3.275012254714966,-3.275012254714966,-7.162528991699219,1,up_right_fast,1356,0.453857421875,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,14,137,74703,corridor_deadline_miss;fast_mode,,,no_active_spell_at_hit
LUN-S3-F75344-T1,75344,0,3,Stage 4A / Reimu,16.0,423.8682861328125,3.0,0.0,0.0,0.0,False,546,0,2,-3.427590847015381,-3.7628631591796875,11.608271815323963,2,right_fast,543,0.038787841796875,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,16,201,75143,fast_mode,,,no_active_spell_at_hit
LUN-S3-F76548-T1,76548,0,3,Stage 4A / Reimu,376.0,427.4000244140625,3.0,3.0,0.0,0.0,False,865,0,0,-0.6044667959213257,-2.5614376068115234,-1.1001822587730459,2,up_right,69,-3.54541015625,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,17,110,76438,playfield_boundary;corridor_deadline_miss;fast_mode,,,no_active_spell_at_hit
LUN-S3-F76873-T1,76873,0,3,Stage 4A / Reimu,8.0,425.10003662109375,3.0,0.0,0.0,0.0,False,1081,0,2,-0.49104613065719604,-3.2641959190368652,8.136032104492188,2,up_fast,241,-2.917755126953125,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,6,23,76850,playfield_boundary;pool_density_over_1000,,,no_active_spell_at_hit
LUN-S3-F81590-T1,81590,0,3,Stage 4A / Reimu,40.48527908325195,423.51470947265625,3.0,3.0,0.0,0.0,False,138,0,9,-12.127761840820312,-26.5123291015625,-0.1724479135477459,2,up_fast,1377,10.947559356689453,,,observed_enemy_body_overlap,global_viability_kernel_exhausted_before_hit,22,194,81396,corridor_deadline_miss;fast_mode,,,no_active_spell_at_hit
