case_id,frame,trace_index,stage_route_index,stage_label,player_x,player_y,bombs,power,observed_bomb_cost,post_hit_bomb_stock_decrease,deathbomb_requested,active_bullets,active_lasers,active_items,pipeline_clearance_at_hit,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,action_lag,action,nearest_bullet_slot,nearest_bullet_clearance,nearest_laser_slot,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,spell_id,spell_name,spell_attribution_status
LUN-S5-F148721-T1,148721,0,5,Stage 5,49.16421127319336,417.8358154296875,3.0,1.0,0.0,0.0,False,997,0,27,-2.9890072345733643,-5.58007287979126,,2,up_left_fast,684,-1.1836585998535156,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,108,0,,fast_mode,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
LUN-S5-F152821-T1,152821,0,5,Stage 5,10.868138313293457,426.19793701171875,3.0,0.0,0.0,0.0,False,419,0,13,-1.706182599067688,-1.706182599067688,,2,right_fast,218,3.4550371170043945,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,5,0,,playfield_boundary,,,no_active_spell_at_hit
LUN-S5-F153228-T1,153228,0,5,Stage 5,364.65716552734375,372.08856201171875,3.0,1.0,0.0,0.0,False,476,0,0,-1.3866455554962158,-1.3866455554962158,,1,down_left_fast,1241,2.164306640625,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,4,0,,fast_mode,,,no_active_spell_at_hit
LUN-S5-F160079-T1,160079,0,5,Stage 5,363.28533935546875,18.675540924072266,3.0,18.0,0.0,0.0,False,1211,0,37,-1.1201050281524658,-1.1201050281524658,,3,down_left_fast,106,-3.00994873046875,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,8,0,,pool_density_over_1000,115,散符「真実の月(インビジブルフルムーン)」,resolved_live_spell_state
LUN-S7-F164904-T1,164904,0,7,Final B / Kaguya,367.043701171875,417.26263427734375,4.0,55.0,1.0,1.0,False,390,0,1,-1.3799927234649658,-1.3799927234649658,,1,up_right_fast,709,4.22235107421875,,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,,fast_mode,,,no_active_spell_at_hit
LUN-S7-F170613-T1,170613,0,7,Final B / Kaguya,71.83099365234375,422.46649169921875,3.0,101.0,0.0,0.0,False,340,0,1,24.480060577392578,18.96527862548828,,1,left_fast,413,31.583221435546875,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,fast_mode,,,no_active_spell_at_hit
LUN-S7-F171650-T1,171650,0,7,Final B / Kaguya,10.386740684509277,425.3736267089844,4.0,95.0,1.0,1.0,False,332,0,0,-3.8718318939208984,-3.8718318939208984,,1,right_fast,1034,1.39581298828125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,6,0,,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S7-F174528-T1,174528,0,7,Final B / Kaguya,12.06782054901123,423.073974609375,4.0,92.0,1.0,1.0,False,600,0,12,-1.7474358081817627,-1.7474358081817627,,2,up_right_fast,809,0.5694580078125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,8,0,,fast_mode,150,薬符「壺中の大銀河」,resolved_live_spell_state
LUN-S7-F180605-T1,180605,0,7,Final B / Kaguya,374.02008056640625,17.41753387451172,4.0,92.0,1.0,1.0,False,1055,0,11,-2.2436580657958984,-2.2436580657958984,,2,left_fast,797,7.522661209106445,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,3,0,,playfield_boundary;pool_density_over_1000;fast_mode,,,no_active_spell_at_hit
LUN-S7-F181035-T1,181035,0,7,Final B / Kaguya,372.61956787109375,428.747314453125,4.0,86.0,1.0,1.0,False,1183,0,0,-0.923388659954071,-2.5196890830993652,,3,up_fast,1047,-1.31341552734375,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,7,0,,playfield_boundary;pool_density_over_1000;fast_mode,,,no_active_spell_at_hit
LUN-S7-F181719-T1,181719,0,7,Final B / Kaguya,10.628949165344238,420.27398681640625,4.0,73.0,1.0,1.0,False,1101,0,0,0.41385918855667114,0.3278757333755493,,2,right_fast,1453,-1.02508544921875,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,6,0,,playfield_boundary;pool_density_over_1000;fast_mode,,,no_active_spell_at_hit
LUN-S7-F182499-T1,182499,0,7,Final B / Kaguya,13.570037841796875,432.0,4.0,68.0,1.0,1.0,False,1108,0,0,-1.5369607210159302,-1.5369607210159302,,2,left,31,1.690124282927174,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,3,0,,playfield_boundary;pool_density_over_1000,,,no_active_spell_at_hit
LUN-S7-F184254-T1,184254,0,7,Final B / Kaguya,363.3552551269531,426.09722900390625,3.0,64.0,0.0,0.0,False,111,250,18,-3.4235281944274902,-3.4235281944274902,,3,up_left_fast,1365,8.143972186985087,86,153.28999214576086,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,4,0,,fast_mode,154,神宝「ブリリアントドラゴンバレッタ」,resolved_live_spell_state
LUN-S7-F189769-T1,189769,0,7,Final B / Kaguya,355.4017333984375,431.0592041015625,3.0,54.0,0.0,0.0,False,455,0,15,-0.5813039541244507,-0.5813039541244507,,2,up_fast,958,1.029052734375,,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,,playfield_boundary;fast_mode,,,no_active_spell_at_hit
